id,discovered_theme,category,severity,root_cause_hypothesis,supporting_quote,is_new_or_notable,created_date,is_solved,solved_by,has_solution,last_answer_trusted,has_trusted_answer,n_answers,n_creator_answers
1580256,Requesting account settings help,account-login,1,User needs provider-specific server settings; no technical fault.,i need thunderbird account setting please help me i hope,False,2026-05-06,True,christ1,True,True,True,1,0
1580258,Archived emails open blank with no content,search-folders,3,Corrupted folder index causing messages to display empty; repair folder rebuilds index.,se otevře okno a tam je už jen prázdná plocha a nejsou tam žádná data text nic,False,2026-05-06,False,,False,True,True,1,0
1580262,Which files to copy when upgrading Thunderbird Portable,migration-import,1,User unaware Portable self-updates without manual profile file copying.,welche dateien müssen beim umzug auf eine neuere Version von thunderbird portable kopiert werden?,False,2026-05-06,False,,False,True,True,1,0
1580263,SMTP Relay access denied on send,send-receive,3,"Sending identity email address does not match the authenticated SMTP account, causing relay rejection.",it fails to send emails out ... Relay access denied.,False,2026-05-06,True,davidsk,True,True,True,1,0
1580274,Persistent 'edit conflict' folders reappearing due to Proton Drive sync,sync-oauth,3,Storing local folders on Proton Drive creates sync conflicts that re-sync back into Thunderbird after deletion.,sinds kort verschijnen er edit conflicts in mijn mail (in de lokale folders). Als ik deze delete komen ze gewoon weer terug,True,2026-05-06,True,Mozilla-assistent,True,True,True,5,2
1580277,TbSync ActiveSync error status.Settings.138 with Outlook/Exchange calendar,calendar-tasks,3,"Microsoft rejects older EAS protocol version used by TbSync add-on, causing settings error 138.","consistently getting an error I haven't seen before: ""status.Settings.138""",True,2026-05-06,True,lehoux,True,False,True,2,1
1580280,Outlook account setup rejects credentials as incorrect,account-login,3,Likely incorrect server/OAuth settings or Outlook requiring app-specific auth for new account.,it keeps saying the password and email address can’t be verified,False,2026-05-06,False,,False,True,True,1,0
1580282,Aruba SMTP 'Too many connections' outgoing send failure,send-receive,3,Aruba mail server rate-limits concurrent SMTP connections from the client.,"Too many connections, try later",False,2026-05-06,False,,False,False,False,1,0
1580285,EWS Office 365 Sync & Storage setting not persisting,settings-config,3,Sync/storage age-limit setting for EWS accounts isn't being saved to prefs.js or not honored on restart.,every time I change the setting it doesn't stick,True,2026-05-06,False,,False,False,True,2,1
1580293,Repeated iCloud contacts username/password prompt loop,sync-oauth,3,iCloud CardDAV requires an app-specific password; regular Apple password is rejected causing repeated prompts.,https://p123-contacts.icloud.com is requesting your username and password. I have entered apple pw but it never stops,False,2026-05-06,False,,False,False,False,0,0
1580299,Incoming emails open in compose/edit view with broken links due to folder flagged as Drafts,ui-ux,2,Inbox folder incorrectly flagged as Drafts folder caused messages to open in compose mode.,My inbox was flagged as an inbox and draft folder,False,2026-05-06,True,wolfepackfarm,True,True,True,5,2
1580300,Finding accidentally deleted draft messages in Trash,search-folders,1,How-to question; deleted drafts go to Trash and can be found via quick filter/search.,Where do Draft messages go when they are (accidentally) deleted?,False,2026-05-06,True,mozilla98,True,True,True,6,2
1580301,Catastrophic mailbox deletion after profile relocation and offline launch,performance-crash,5,Editing profiles.ini plus launching offline with network-mapped profile and Proton Bridge causes IMAP folders to be wiped when closed offline.,All mailboxes and all mail in profile are catastrophically and irretrievably deleted,True,2026-05-06,False,,False,True,True,2,0
1580306,"Inbox folder moved from top, folder reordering confusion",ui-ux,2,User accidentally dragged folder order; drag-and-drop reorder is unintuitive.,The inbox folder has moved from it's top position down to the middle of the list,False,2026-05-06,False,,False,False,True,10,4
1580308,Threading ignores Re: in subject after settings migration,settings-config,2,"The old profile used threading-by-subject config that ignores Re: prefixes; the new install defaults to threading by references, so setting mail.strict_threading/thread-by-subject is needed.","the filter I was using would ignore the ""Re:"" in the subject line",False,2026-05-06,False,,False,True,True,3,0
1580317,Folders show 'No messages found' when opened,search-folders,4,Corrupt message index (.msf) files or profile corruption preventing message listing despite messages existing on disk.,non si apre nulla e mi dice “Nessun messaggio trovato”,True,2026-05-06,False,,False,False,False,1,0
1580322,Incoming messages arrive already marked as read,send-receive,2,"Another device (e.g. phone) accessing the same IMAP account is marking messages read, or a mark-as-read filter/setting is enabled.","the arriving messages arrive shown as ""read"".  before they showed ""unread"" and were bold",False,2026-05-06,False,,False,True,True,1,0
1580325,Wrong correspondent displayed for emails,search-folders,3,"Corrupt folder index (.msf) mismatches display data with actual messages, resolvable via Repair Folder and compact.",the correspondent is NOT correctly listed. It's another entry in my contacts with no connection to the email,True,2026-05-06,False,,False,True,True,4,1
1580326,Authentication error adding account in Thunderbird 150,account-login,3,GMX account had IMAP access disabled server-side; also new Account Hub in 150 cannot be disabled which complicated setup.,I need to enable IMAP access on the gmx account. That did it,True,2026-05-06,True,elke_surf,True,False,True,3,1
1580327,Combined/unified inbox on Thunderbird for Android,ui-ux,1,How-to: the unified inbox toggle is under Settings > Display > Account list on Android.,Hoe kan ik alle postvakken-in van meerdere accounts (gecombineerd) zien op 1 pagina?,False,2026-05-06,False,,False,True,True,1,0
1580352,Gmail SMTP send fails with password prompt loop,send-receive,4,"Gmail SMTP requires OAuth2 and port 465 SSL/TLS instead of normal password on 587, causing repeated auth prompts.","when I try to send, I get one of these responses: ""Enter your password for matos@sgmr.net on smtp.gmail.com""",False,2026-05-06,False,,False,True,True,1,0
1580355,Sent copy not saved when message contains links or images,send-receive,3,"IMAP APPEND of larger HTML messages fails due to provider server size/timeout limits, so plain-text saves but rich messages are refused.",stopped keeping copies of sent emails and stopped saving drafts IF they contain any links or photos,True,2026-05-06,False,,False,True,True,3,1
1580361,S/MIME cannot encrypt with third-party public keys,encryption-security,3,"Imported recipient certificates are not marked trusted or lack proper CA chain, so Thunderbird reports certificate 'not found' when encrypting.","I get ""end-to-end encryption requires resolving certificate issues for ..."" and the recipient status ""not found""",True,2026-05-06,False,,False,False,False,0,0
1580362,Comcast-to-Yahoo migration SMTP login fails,account-login,4,"Username set to short form instead of full email address after Comcast migrated to Yahoo servers, causing SMTP auth failure.",Login to server smtp.mail.yahoo.com with username leifsvensen failed.,True,2026-05-06,False,,False,True,True,2,1
1580363,Messages briefly appear then vanish from folders due to Vodafone server issues,send-receive,4,Vodafone mail servers were experiencing problems causing IMAP messages to disappear from folders in Thunderbird.,"suddenly the folder was empty, none of the mails could be seen on my Windows laptop",True,2026-05-06,True,Mapenzi,True,True,True,1,0
1580364,Cannot open rs6.net email attachment (unknown file type),attachments,2,"The attachment has an unrecognized extension so the OS has no associated program, not a Thunderbird bug.",I can't open an email attachment with last part rs6.net,False,2026-05-06,False,,False,True,True,1,0
1580365,Yahoo OAuth credential window shows blank about:blank page,sync-oauth,4,"The OAuth login window for Yahoo fails to load and renders about:blank, blocking authentication.",forneça as credenciais para email da yahoo e fica em branco e aparece escrito about:blank,True,2026-05-06,False,,False,False,False,0,0
1580366,How to add existing contact to a mailing list,other,1,User needs guidance on moving contacts between mailing lists in the address book.,How do I add a contact to an existing mailing list?,False,2026-05-06,False,,False,True,True,1,0
